Órgão;Unidade;Categoria Econômica;Grupo de despesa;Elemento;Subelemento;Dotação Inicial;Dotação Atualizada;Empenhado (P);Liquidado;Pago (P);P/E
;"SECRETARIA DE DESENVOLVIMENTO ECONOMICO  TURISMO  E CULTURA   ADM. DIRETA";;;;;2.552.000,00;3.733.720,00;3.733.659,68;3.473.659,68;3.252.630,20;87,12
;;"DESPESAS CORRENTES";;;;2.505.000,00;3.626.440,00;3.626.387,82;3.366.387,82;3.145.358,34;86,74
;;;"OUTRAS DESPESAS CORRENTES";;;1.270.000,00;2.027.260,00;2.027.230,75;1.767.230,75;1.648.583,73;81,32
;;;;"Despesas de Exercicios Anteriores";;3.000,00;400,00;395,00;395,00;395,00;100,00
;;;;;"SEM APLICACAO";3.000,00;400,00;395,00;395,00;395,00;100,00
;;;;"Diarias   Civil";;5.000,00;790,00;790,00;790,00;790,00;100,00
;;;;;"SEM APLICACAO";5.000,00;790,00;790,00;790,00;790,00;100,00
;;;;"Indenizacoes e Restituicoes";;1.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";1.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Material de Consumo";;45.000,00;1.620,00;1.614,60;1.614,60;1.614,60;100,00
;;;;;"SEM APLICACAO";45.000,00;1.620,00;1.614,60;1.614,60;1.614,60;100,00
;;;;"Obrigacoes Tributarias e Contributivas";;0,00;1.920,00;1.920,00;1.920,00;1.920,00;100,00
;;;;;"SEM APLICACAO";0,00;1.920,00;1.920,00;1.920,00;1.920,00;100,00
;;;;"Outros Servicos de Terceiros   Pessoa Fisica";;37.000,00;6.000,00;6.000,00;6.000,00;6.000,00;100,00
;;;;;"SEM APLICACAO";37.000,00;6.000,00;6.000,00;6.000,00;6.000,00;100,00
;;;;"Outros Servicos de Terceiros   Pessoa Juridica";;1.161.000,00;2.016.530,00;2.016.511,15;1.756.511,15;1.637.864,13;81,22
;;;;;"SEM APLICACAO";1.161.000,00;2.016.530,00;2.016.511,15;1.756.511,15;1.637.864,13;81,22
;;;;"Passagens e Despesas com Locomocao";;3.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";3.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Servicos de Consultoria";;15.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";15.000,00;0,00;0,00;0,00;0,00;0,00
;;;"PESSOAL E ENCARGOS SOCIAIS";;;1.235.000,00;1.599.180,00;1.599.157,07;1.599.157,07;1.496.774,61;93,60
;;;;"Outras Despesas Variaveis   Pessoal Civil";;8.900,00;30.680,00;30.667,27;30.667,27;29.167,27;95,11
;;;;;"SEM APLICACAO";8.900,00;30.680,00;30.667,27;30.667,27;29.167,27;95,11
;;;;"Vencimentos e Vantagens Fixas   Pessoal Civil";;1.226.100,00;1.568.500,00;1.568.489,80;1.568.489,80;1.467.607,34;93,57
;;;;;"SEM APLICACAO";1.226.100,00;1.568.500,00;1.568.489,80;1.568.489,80;1.467.607,34;93,57
;;"DESPESAS DE CAPITAL";;;;47.000,00;107.280,00;107.271,86;107.271,86;107.271,86;100,00
;;;"INVESTIMENTOS";;;47.000,00;107.280,00;107.271,86;107.271,86;107.271,86;100,00
;;;;"Equipamentos e Material Permanente";;27.000,00;107.280,00;107.271,86;107.271,86;107.271,86;100,00
;;;;;"SEM APLICACAO";27.000,00;107.280,00;107.271,86;107.271,86;107.271,86;100,00
;;;;"Servicos de Consultoria";;20.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";20.000,00;0,00;0,00;0,00;0,00;0,00
;"SECRETARIA DE DESENVOLVIMENTO URBANO E HABITACAO   ADMINISTRACAO DIRETA";;;;;8.779.300,00;9.409.100,00;6.087.301,25;4.842.805,80;4.412.911,24;72,49
;;"DESPESAS CORRENTES";;;;4.079.800,00;4.261.871,00;4.261.781,07;4.217.785,62;3.873.641,06;90,89
;;;"OUTRAS DESPESAS CORRENTES";;;642.000,00;681.221,00;681.155,67;637.160,22;588.142,79;86,34
;;;;"Despesas de Exercicios Anteriores";;17.000,00;4.980,00;4.973,10;4.973,10;4.973,10;100,00
;;;;;"SEM APLICACAO";17.000,00;4.980,00;4.973,10;4.973,10;4.973,10;100,00
;;;;"Diarias   Civil";;4.000,00;1.200,00;1.185,00;1.185,00;1.185,00;100,00
;;;;;"SEM APLICACAO";4.000,00;1.200,00;1.185,00;1.185,00;1.185,00;100,00
;;;;"Indenizacoes e Restituicoes";;40.000,00;213.960,00;213.951,53;213.951,53;213.951,53;100,00
;;;;;"SEM APLICACAO";40.000,00;213.960,00;213.951,53;213.951,53;213.951,53;100,00
;;;;"Material de Consumo";;49.000,00;58.150,00;58.141,84;58.141,84;58.141,84;100,00
;;;;;"SEM APLICACAO";49.000,00;58.150,00;58.141,84;58.141,84;58.141,84;100,00
;;;;"Outros Servicos de Terceiros   Pessoa Fisica";;4.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";4.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Outros Servicos de Terceiros   Pessoa Juridica";;454.000,00;402.931,00;402.904,20;358.908,75;309.891,32;76,91
;;;;;"SEM APLICACAO";454.000,00;402.931,00;402.904,20;358.908,75;309.891,32;76,91
;;;;"Passagens e Despesas com Locomocao";;24.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";24.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Servicos de Consultoria";;50.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";50.000,00;0,00;0,00;0,00;0,00;0,00
;;;"PESSOAL E ENCARGOS SOCIAIS";;;3.437.800,00;3.580.650,00;3.580.625,40;3.580.625,40;3.285.498,27;91,76
;;;;"Outras Despesas Variaveis   Pessoal Civil";;44.100,00;72.960,00;72.948,82;72.948,82;61.324,43;84,07
;;;;;"SEM APLICACAO";44.100,00;72.960,00;72.948,82;72.948,82;61.324,43;84,07
;;;;"Vencimentos e Vantagens Fixas   Pessoal Civil";;3.393.700,00;3.507.690,00;3.507.676,58;3.507.676,58;3.224.173,84;91,92
;;;;;"SEM APLICACAO";3.393.700,00;3.507.690,00;3.507.676,58;3.507.676,58;3.224.173,84;91,92
;;"DESPESAS DE CAPITAL";;;;4.699.500,00;5.147.229,00;1.825.520,18;625.020,18;539.270,18;29,54
;;;"INVESTIMENTOS";;;4.699.500,00;5.147.229,00;1.825.520,18;625.020,18;539.270,18;29,54
;;;;"Aquisicao de Imoveis";;15.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";15.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Despesas de Exercicios Anteriores";;0,00;343.300,00;343.000,00;343.000,00;343.000,00;100,00
;;;;;"SEM APLICACAO";0,00;343.300,00;343.000,00;343.000,00;343.000,00;100,00
;;;;"Equipamentos e Material Permanente";;122.000,00;24.779,00;24.770,18;24.770,18;24.770,18;100,00
;;;;;"SEM APLICACAO";122.000,00;24.779,00;24.770,18;24.770,18;24.770,18;100,00
;;;;"Obras e Instalacoes";;6.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";6.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Outros Servicos de Terceiros   Pessoa Juridica";;1.773.000,00;1.995.650,00;1.457.750,00;257.250,00;171.500,00;11,76
;;;;;"SEM APLICACAO";1.773.000,00;1.995.650,00;1.457.750,00;257.250,00;171.500,00;11,76
;;;;"Servicos de Consultoria";;2.783.500,00;2.783.500,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";2.783.500,00;2.783.500,00;0,00;0,00;0,00;0,00
;"SECRETARIA DE EDUCACAO   ADMINISTRACAO DIRETA";;;;;103.271.600,00;113.552.790,00;110.659.523,14;108.451.123,59;100.161.669,61;90,51
;;"DESPESAS CORRENTES";;;;102.545.900,00;112.160.790,00;110.349.813,44;108.166.920,94;99.924.171,96;90,55
;;;"OUTRAS DESPESAS CORRENTES";;;27.515.300,00;33.324.870,00;31.514.102,59;30.149.762,01;27.125.988,77;86,08
;;;;"Auxilio Alimentacao";;43.900,00;2.530,00;2.520,00;2.520,00;2.295,00;91,07
;;;;;"SEM APLICACAO";43.900,00;2.530,00;2.520,00;2.520,00;2.295,00;91,07
;;;;"Auxilio Transporte";;4.472.600,00;2.942.380,00;2.942.378,99;2.942.378,99;2.886.363,95;98,10
;;;;;"SEM APLICACAO";4.472.600,00;2.942.380,00;2.942.378,99;2.942.378,99;2.886.363,95;98,10
;;;;"Contribuicoes";;1.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";1.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Despesas de Exercicios Anteriores";;120.000,00;448.420,00;448.385,01;157.722,57;136.042,17;30,34
;;;;;"SEM APLICACAO";120.000,00;448.420,00;448.385,01;157.722,57;136.042,17;30,34
;;;;"Diarias   Civil";;7.000,00;11.290,00;11.285,00;11.285,00;11.285,00;100,00
;;;;;"SEM APLICACAO";7.000,00;11.290,00;11.285,00;11.285,00;11.285,00;100,00
;;;;"Indenizacoes e Restituicoes";;5.000,00;390.800,00;389.761,56;389.761,56;360.961,56;92,61
;;;;;"SEM APLICACAO";5.000,00;390.800,00;389.761,56;389.761,56;360.961,56;92,61
;;;;"Material de Consumo";;6.349.500,00;7.942.070,00;6.194.413,92;6.188.966,94;5.603.269,37;90,46
;;;;;"SEM APLICACAO";6.349.500,00;7.942.070,00;6.194.413,92;6.188.966,94;5.603.269,37;90,46
;;;;"Material de Distribuicao Gratuita";;2.561.500,00;3.043.960,00;3.043.872,41;3.043.872,41;2.714.648,41;89,18
;;;;;"SEM APLICACAO";2.561.500,00;3.043.960,00;3.043.872,41;3.043.872,41;2.714.648,41;89,18
;;;;"Obrigacoes Tributarias e Contributivas";;2.000,00;500,00;500,00;500,00;500,00;100,00
;;;;;"SEM APLICACAO";2.000,00;500,00;500,00;500,00;500,00;100,00
;;;;"Outros Servicos de Terceiros   Pessoa Fisica";;646.000,00;463.960,00;463.952,41;454.870,43;415.607,35;89,58
;;;;;"SEM APLICACAO";646.000,00;463.960,00;463.952,41;454.870,43;415.607,35;89,58
;;;;"Outros Servicos de Terceiros   Pessoa Juridica";;13.250.800,00;18.048.080,00;17.986.153,29;16.927.004,11;14.981.803,96;83,30
;;;;;"SEM APLICACAO";13.250.800,00;18.048.080,00;17.986.153,29;16.927.004,11;14.981.803,96;83,30
;;;;"Passagens e Despesas com Locomocao";;5.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";5.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Premiacoes Culturais  Artisticas  Cientificas  Desportivas e Outras  6  I ";;8.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";8.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Servicos de Consultoria";;2.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";2.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Subvencoes Sociais";;41.000,00;30.880,00;30.880,00;30.880,00;13.212,00;42,78
;;;;;"SEM APLICACAO";41.000,00;30.880,00;30.880,00;30.880,00;13.212,00;42,78
;;;"PESSOAL E ENCARGOS SOCIAIS";;;75.030.600,00;78.835.920,00;78.835.710,85;78.017.158,93;72.798.183,19;92,34
;;;;"AUXILIO ALIMENTACAO";;0,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";0,00;0,00;0,00;0,00;0,00;0,00
;;;;"Contratacao por Tempo Determinado";;7.402.500,00;10.575.170,00;10.575.144,16;10.575.144,16;9.871.282,38;93,34
;;;;;"SEM APLICACAO";7.402.500,00;10.575.170,00;10.575.144,16;10.575.144,16;9.871.282,38;93,34
;;;;"Contribuicoes Patronais  19  I ";;4.100.100,00;14.754.510,00;14.754.449,69;13.935.897,77;13.621.374,08;92,32
;;;;;"SEM APLICACAO";1.766.600,00;12.081.270,00;12.081.234,27;11.262.682,35;11.132.221,77;92,14
;;;;"Despesas de Exercicios Anteriores";;0,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";0,00;0,00;0,00;0,00;0,00;0,00
;;;;"Obrigacoes Patronais";;4.100.100,00;14.754.510,00;14.754.449,69;13.935.897,77;13.621.374,08;92,32
;;;;;"SEM APLICACAO";2.333.500,00;2.673.240,00;2.673.215,42;2.673.215,42;2.489.152,31;93,11
;;;;"Outras Despesas Variaveis   Pessoal Civil";;5.954.200,00;3.623.410,00;3.623.351,42;3.623.351,42;3.399.744,69;93,83
;;;;;"SEM APLICACAO";5.954.200,00;3.623.410,00;3.623.351,42;3.623.351,42;3.399.744,69;93,83
;;;;"Pensoes";;6.900,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";6.900,00;0,00;0,00;0,00;0,00;0,00
;;;;"Ressarcimento de Despesas de Pessoal Requisitado";;33.100,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";33.100,00;0,00;0,00;0,00;0,00;0,00
;;;;"Vencimentos e Vantagens Fixas   Pessoal Civil";;57.533.800,00;49.882.830,00;49.882.765,58;49.882.765,58;45.905.782,04;92,03
;;;;;"SEM APLICACAO";57.533.800,00;49.882.830,00;49.882.765,58;49.882.765,58;45.905.782,04;92,03
;;"DESPESAS DE CAPITAL";;;;725.700,00;1.392.000,00;309.709,70;284.202,65;237.497,65;76,68
;;;"INVESTIMENTOS";;;725.700,00;1.392.000,00;309.709,70;284.202,65;237.497,65;76,68
;;;;"Contribuicoes";;6.700,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";6.700,00;0,00;0,00;0,00;0,00;0,00
;;;;"Despesas de Exercicios Anteriores";;1.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";1.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Equipamentos e Material Permanente";;612.000,00;1.327.290,00;245.003,21;245.003,21;198.298,21;80,94
;;;;;"SEM APLICACAO";612.000,00;1.327.290,00;245.003,21;245.003,21;198.298,21;80,94
;;;;"Obras e Instalacoes";;105.000,00;64.710,00;64.706,49;39.199,44;39.199,44;60,58
;;;;;"SEM APLICACAO";105.000,00;64.710,00;64.706,49;39.199,44;39.199,44;60,58
;;;;"Servicos de Consultoria";;1.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";1.000,00;0,00;0,00;0,00;0,00;0,00
;"SECRETARIA DE FINANCAS   ADMINISTRACAO DIRETA";;;;;11.046.000,00;8.329.120,00;8.175.043,50;8.159.100,30;7.599.848,93;92,96
;;"DESPESAS CORRENTES";;;;10.867.000,00;8.111.100,00;8.111.032,46;8.107.959,26;7.549.163,89;93,07
;;;"OUTRAS DESPESAS CORRENTES";;;3.017.000,00;1.150.990,00;1.150.957,81;1.147.884,61;1.103.963,51;95,92
;;;;"Despesas de Exercicios Anteriores";;205.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";205.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Diarias   Civil";;11.000,00;3.350,00;3.345,00;3.345,00;3.345,00;100,00
;;;;;"SEM APLICACAO";11.000,00;3.350,00;3.345,00;3.345,00;3.345,00;100,00
;;;;"Indenizacoes e Restituicoes";;280.600,00;19.550,00;19.544,71;19.544,71;18.653,17;95,44
;;;;;"SEM APLICACAO";280.600,00;19.550,00;19.544,71;19.544,71;18.653,17;95,44
;;;;"Material de Consumo";;21.000,00;12.970,00;12.965,50;9.892,30;9.892,30;76,30
;;;;;"SEM APLICACAO";21.000,00;12.970,00;12.965,50;9.892,30;9.892,30;76,30
;;;;"Outros Servicos de Terceiros   Pessoa Fisica";;7.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";7.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Outros Servicos de Terceiros   Pessoa Juridica";;2.475.400,00;1.100.120,00;1.100.102,60;1.100.102,60;1.057.073,04;96,09
;;;;;"SEM APLICACAO";2.475.400,00;1.100.120,00;1.100.102,60;1.100.102,60;1.057.073,04;96,09
;;;;"Passagens e Despesas com Locomocao";;7.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";7.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Servicos de Consultoria";;10.000,00;15.000,00;15.000,00;15.000,00;15.000,00;100,00
;;;;;"SEM APLICACAO";10.000,00;15.000,00;15.000,00;15.000,00;15.000,00;100,00
;;;"PESSOAL E ENCARGOS SOCIAIS";;;7.850.000,00;6.960.110,00;6.960.074,65;6.960.074,65;6.445.200,38;92,60
;;;;"Outras Despesas Variaveis   Pessoal Civil";;672.800,00;169.380,00;169.363,23;169.363,23;160.187,03;94,58
;;;;;"SEM APLICACAO";672.800,00;169.380,00;169.363,23;169.363,23;160.187,03;94,58
;;;;"Ressarcimento de Despesas de Pessoal Requisitado";;386.100,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";386.100,00;0,00;0,00;0,00;0,00;0,00
;;;;"Vencimentos e Vantagens Fixas   Pessoal Civil";;6.791.100,00;6.790.730,00;6.790.711,42;6.790.711,42;6.285.013,35;92,55
;;;;;"SEM APLICACAO";6.791.100,00;6.790.730,00;6.790.711,42;6.790.711,42;6.285.013,35;92,55
;;"DESPESAS DE CAPITAL";;;;179.000,00;218.020,00;64.011,04;51.141,04;50.685,04;79,18
;;;"INVESTIMENTOS";;;179.000,00;218.020,00;64.011,04;51.141,04;50.685,04;79,18
;;;;"Equipamentos e Material Permanente";;94.000,00;133.020,00;64.011,04;51.141,04;50.685,04;79,18
;;;;;"SEM APLICACAO";94.000,00;133.020,00;64.011,04;51.141,04;50.685,04;79,18
;;;;"Outros Servicos de Terceiros   Pessoa Juridica";;85.000,00;85.000,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";85.000,00;85.000,00;0,00;0,00;0,00;0,00
;"SECRETARIA DE INFRAESTRUTURA  SERVICOS PUBLICOS E MEIO AMBIENTE   ADM. DIRETA";;;;;45.965.800,00;39.988.530,00;29.254.772,29;22.114.275,23;20.626.247,00;70,51
;;"DESPESAS CORRENTES";;;;13.461.500,00;14.322.660,00;14.264.703,92;13.652.734,72;12.434.552,15;87,17
;;;"OUTRAS DESPESAS CORRENTES";;;6.973.500,00;6.820.980,00;6.763.073,87;6.151.104,67;5.579.633,84;82,50
;;;;"Auxilio Alimentacao";;5.000,00;21.430,00;21.420,00;21.420,00;19.125,00;89,29
;;;;;"SEM APLICACAO";5.000,00;21.430,00;21.420,00;21.420,00;19.125,00;89,29
;;;;"Despesas de Exercicios Anteriores";;28.700,00;2.760,00;2.755,25;2.755,25;2.755,25;100,00
;;;;;"SEM APLICACAO";28.700,00;2.760,00;2.755,25;2.755,25;2.755,25;100,00
;;;;"Diarias   Civil";;38.800,00;5.530,00;5.530,00;5.530,00;5.530,00;100,00
;;;;;"SEM APLICACAO";38.800,00;5.530,00;5.530,00;5.530,00;5.530,00;100,00
;;;;"Indenizacoes e Restituicoes";;12.000,00;627.310,00;569.634,94;569.634,94;467.329,64;82,04
;;;;;"SEM APLICACAO";12.000,00;627.310,00;569.634,94;569.634,94;467.329,64;82,04
;;;;"Material de Consumo";;722.500,00;574.460,00;574.273,38;311.641,29;184.264,45;32,09
;;;;;"SEM APLICACAO";722.500,00;574.460,00;574.273,38;311.641,29;184.264,45;32,09
;;;;"Outros Servicos de Terceiros   Pessoa Fisica";;56.900,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";56.900,00;0,00;0,00;0,00;0,00;0,00
;;;;"Outros Servicos de Terceiros   Pessoa Juridica";;5.904.600,00;5.589.490,00;5.589.460,30;5.240.123,19;4.900.629,50;87,68
;;;;;"SEM APLICACAO";5.904.600,00;5.589.490,00;5.589.460,30;5.240.123,19;4.900.629,50;87,68
;;;;"Passagens e Despesas com Locomocao";;26.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";26.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Servicos de Consultoria";;179.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";179.000,00;0,00;0,00;0,00;0,00;0,00
;;;"PESSOAL E ENCARGOS SOCIAIS";;;6.488.000,00;7.501.680,00;7.501.630,05;7.501.630,05;6.854.918,31;91,38
;;;;"Contratacao por Tempo Determinado";;602.400,00;335.020,00;335.019,59;335.019,59;330.971,59;98,79
;;;;;"SEM APLICACAO";602.400,00;335.020,00;335.019,59;335.019,59;330.971,59;98,79
;;;;"Despesas de Exercicios Anteriores";;6.000,00;8.980,00;8.979,47;8.979,47;8.979,47;100,00
;;;;;"SEM APLICACAO";6.000,00;8.980,00;8.979,47;8.979,47;8.979,47;100,00
;;;;"Outras Despesas Variaveis   Pessoal Civil";;99.700,00;211.390,00;211.373,22;211.373,22;182.685,57;86,43
;;;;;"SEM APLICACAO";99.700,00;211.390,00;211.373,22;211.373,22;182.685,57;86,43
;;;;"Ressarcimento de Despesas de Pessoal Requisitado";;266.600,00;90.170,00;90.164,03;90.164,03;84.711,51;93,95
;;;;;"SEM APLICACAO";266.600,00;90.170,00;90.164,03;90.164,03;84.711,51;93,95
;;;;"Vencimentos e Vantagens Fixas   Pessoal Civil";;5.513.300,00;6.856.120,00;6.856.093,74;6.856.093,74;6.247.570,17;91,12
;;;;;"SEM APLICACAO";5.513.300,00;6.856.120,00;6.856.093,74;6.856.093,74;6.247.570,17;91,12
;;"DESPESAS DE CAPITAL";;;;32.504.300,00;25.665.870,00;14.990.068,37;8.461.540,51;8.191.694,85;54,65
;;;"INVESTIMENTOS";;;32.504.300,00;25.665.870,00;14.990.068,37;8.461.540,51;8.191.694,85;54,65
;;;;"Despesas de Exercicios Anteriores";;1.727.000,00;453.480,00;453.446,56;453.446,56;453.446,56;100,00
;;;;;"SEM APLICACAO";1.727.000,00;453.480,00;453.446,56;453.446,56;453.446,56;100,00
;;;;"Equipamentos e Material Permanente";;148.000,00;127.940,00;127.936,56;127.936,56;127.936,56;100,00
;;;;;"SEM APLICACAO";148.000,00;127.940,00;127.936,56;127.936,56;127.936,56;100,00
;;;;"Indenizacoes e Restituicoes";;1.368.100,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";1.368.100,00;0,00;0,00;0,00;0,00;0,00
;;;;"Obras e Instalacoes";;28.460.200,00;25.023.290,00;14.408.685,25;7.880.157,39;7.610.311,73;52,82
;;;;;"SEM APLICACAO";28.460.200,00;25.023.290,00;14.408.685,25;7.880.157,39;7.610.311,73;52,82
;;;;"Outros Servicos de Terceiros   Pessoa Juridica";;160.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";160.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Servicos de Consultoria";;641.000,00;61.160,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";641.000,00;61.160,00;0,00;0,00;0,00;0,00
;"SECRETARIA DE MOBILIDADE E ADMINISTRACAO DAS REGIONAIS   ADMINISTRACAO DIRETA";;;;;9.676.000,00;10.315.430,00;10.315.218,55;9.952.091,22;9.263.408,37;89,80
;;"DESPESAS CORRENTES";;;;9.620.000,00;10.116.410,00;10.116.206,62;9.753.079,29;9.064.396,44;89,60
;;;"OUTRAS DESPESAS CORRENTES";;;1.798.000,00;2.412.060,00;2.411.907,63;2.048.780,30;1.989.160,92;82,47
;;;;"Auxilio Alimentacao";;40.000,00;155.490,00;155.490,00;155.490,00;142.455,00;91,62
;;;;;"SEM APLICACAO";40.000,00;155.490,00;155.490,00;155.490,00;142.455,00;91,62
;;;;"Despesas de Exercicios Anteriores";;35.000,00;32.980,00;32.943,08;32.943,08;32.943,08;100,00
;;;;;"SEM APLICACAO";35.000,00;32.980,00;32.943,08;32.943,08;32.943,08;100,00
;;;;"Diarias   Civil";;11.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";11.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Indenizacoes e Restituicoes";;20.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";20.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Material de Consumo";;884.000,00;1.190.300,00;1.190.296,41;935.109,38;935.109,38;78,56
;;;;;"SEM APLICACAO";884.000,00;1.190.300,00;1.190.296,41;935.109,38;935.109,38;78,56
;;;;"Obrigacoes Tributarias e Contributivas";;0,00;11.460,00;11.455,42;11.455,42;11.455,42;100,00
;;;;;"SEM APLICACAO";0,00;11.460,00;11.455,42;11.455,42;11.455,42;100,00
;;;;"Outros Servicos de Terceiros   Pessoa Fisica";;59.000,00;57.290,00;57.226,32;57.226,32;57.226,32;100,00
;;;;;"SEM APLICACAO";59.000,00;57.290,00;57.226,32;57.226,32;57.226,32;100,00
;;;;"Outros Servicos de Terceiros   Pessoa Juridica";;644.000,00;861.640,00;861.628,40;856.556,10;809.971,72;94,00
;;;;;"SEM APLICACAO";644.000,00;861.640,00;861.628,40;856.556,10;809.971,72;94,00
;;;;"Passagens e Despesas com Locomocao";;54.000,00;0,00;0,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";54.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"Servicos de Consultoria";;51.000,00;102.900,00;102.868,00;0,00;0,00;0,00
;;;;;"SEM APLICACAO";51.000,00;102.900,00;102.868,00;0,00;0,00;0,00
;;;"PESSOAL E ENCARGOS SOCIAIS";;;7.822.000,00;7.704.350,00;7.704.298,99;7.704.298,99;7.075.235,52;91,83
;;;;"Outras Despesas Variaveis   Pessoal Civil";;1.269.000,00;1.277.210,00;1.277.187,21;1.277.187,21;1.149.272,74;89,98
;;;;;"SEM APLICACAO";1.269.000,00;1.277.210,00;1.277.187,21;1.277.187,21;1.149.272,74;89,98
;;;;"Vencimentos e Vantagens Fixas   Pessoal Civil";;6.553.000,00;6.427.140,00;6.427.111,78;6.427.111,78;5.925.962,78;92,20
;;;;;"SEM APLICACAO";6.553.000,00;6.427.140,00;6.427.111,78;6.427.111,78;5.925.962,78;92,20
;;"DESPESAS DE CAPITAL";;;;56.000,00;199.020,00;199.011,93;199.011,93;199.011,93;100,00
;;;"INVESTIMENTOS";;;56.000,00;199.020,00;199.011,93;199.011,93;199.011,93;100,00
;;;;"Equipamentos e Material Permanente";;56.000,00;199.020,00;199.011,93;199.011,93;199.011,93;100,00
;;;;;"SEM APLICACAO";56.000,00;199.020,00;199.011,93;199.011,93;199.011,93;100,00
;"SECRETARIA DE POLITICAS SOCIAIS E ESPORTES   ADMINISTRACAO DIRETA";;;;;2.119.000,00;3.406.640,00;3.363.820,30;3.363.820,30;3.363.820,30;100,00
;;"DESPESAS CORRENTES";;;;2.119.000,00;3.406.640,00;3.363.820,30;3.363.820,30;3.363.820,30;100,00
;;;"OUTRAS DESPESAS CORRENTES";;;2.119.000,00;3.406.640,00;3.363.820,30;3.363.820,30;3.363.820,30;100,00
;;;;"Material de Consumo";;40.000,00;40.630,00;40.620,60;40.620,60;40.620,60;100,00
;;;;;"SEM APLICACAO";40.000,00;40.630,00;40.620,60;40.620,60;40.620,60;100,00
;;;;"Outros Servicos de Terceiros   Pessoa Juridica";;2.059.000,00;3.348.010,00;3.305.199,70;3.305.199,70;3.305.199,70;100,00
;;;;;"SEM APLICACAO";2.059.000,00;3.348.010,00;3.305.199,70;3.305.199,70;3.305.199,70;100,00
;;;;"Subvencoes Sociais";;20.000,00;18.000,00;18.000,00;18.000,00;18.000,00;100,00
;;;;;"SEM APLICACAO";20.000,00;18.000,00;18.000,00;18.000,00;18.000,00;100,00
