Função;Subfunção;Programa;Projeto/Atividade/Operações Especiais;Ação;Dotação Inicial;Dotação Atualizada;Empenhado (E);Liquidado;Pago (P);P/E
;"Acao Judiciaria";;;;45.000,00;11.770,00;11.748,00;11.748,00;0,00;0,00
;;"PROMOCAO DAS ACOES JUDICIAIS DO MUNICIPIO ";;;45.000,00;11.770,00;11.748,00;11.748,00;0,00;0,00
;;;"EXECUCAO DA COBRANCA DA DIVIDA ATIVA DO MUNICIPIO";;45.000,00;11.770,00;11.748,00;11.748,00;0,00;0,00
;;;;"EXECUCAO DA COBRANCA DA DIVIDA ATIVA DO MUNICIPIO";45.000,00;11.770,00;11.748,00;11.748,00;0,00;0,00
;"Def. Interesse Publ. no Proc. Judiciario";;;;5.739.400,00;15.235.178,05;8.981.303,10;8.099.489,30;5.983.566,49;66,62
;;"DEFESA DOS DIREITOS DO CIDADAO ";;;170.000,00;121.360,00;113.650,00;82.550,00;82.550,00;72,64
;;;"ACOES DA DEFENSORIA PUBLICA MUNICIPAL";;170.000,00;121.360,00;113.650,00;82.550,00;82.550,00;72,64
;;;;"ACOES DA DEFENSORIA PUBLICA MUNICIPAL";170.000,00;121.360,00;113.650,00;82.550,00;82.550,00;72,64
;;"PROMOCAO DAS ACOES JUDICIAIS DO MUNICIPIO ";;;5.569.400,00;15.113.818,05;8.867.653,10;8.016.939,30;5.901.016,49;66,55
;;;"ACOES DE ASSESSORAMENTO JURIDICO";;3.969.400,00;9.572.573,36;5.617.751,81;4.784.078,88;4.376.985,47;77,91
;;;;"ACOES DE ASSESSORAMENTO JURIDICO";3.969.400,00;9.572.573,36;5.617.751,81;4.784.078,88;4.376.985,47;77,91
;;;"COMPROMISSOS COM SENTENCAS JUDICIAIS";;1.600.000,00;5.541.244,69;3.249.901,29;3.232.860,42;1.524.031,02;46,89
;;;;"COMPROMISSOS COM SENTENCAS JUDICIAIS";1.600.000,00;5.541.244,69;3.249.901,29;3.232.860,42;1.524.031,02;46,89
"Legislativa";;;;;10.900.000,00;11.157.160,00;10.932.040,41;10.932.040,41;10.932.040,41;100,00
;"Acao Legislativa";;;;3.535.000,00;3.679.000,00;3.676.701,30;3.676.701,30;3.676.701,30;100,00
;;"APOIO ADMINISTRATIVO AS ACOES DA CAMARA MUNICIPAL";;;50.000,00;0,00;0,00;0,00;0,00;0,00
;;;"CONSERVACAO FISICA DAS DEPENDENCIAS DO LEGISLATIV";;50.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"CONSERVACAO FISICA DAS DEPENDENCIAS DO LEGISLATIV";50.000,00;0,00;0,00;0,00;0,00;0,00
;;"GESTAO LEGISLATIVA EFICAZ ";;;3.485.000,00;3.679.000,00;3.676.701,30;3.676.701,30;3.676.701,30;100,00
;;;"ACOES LEGISLATIVAS ";;3.485.000,00;3.679.000,00;3.676.701,30;3.676.701,30;3.676.701,30;100,00
;;;;"ACOES LEGISLATIVAS ";3.485.000,00;3.679.000,00;3.676.701,30;3.676.701,30;3.676.701,30;100,00
;"Administracao Geral";;;;7.365.000,00;7.478.160,00;7.255.339,11;7.255.339,11;7.255.339,11;100,00
;;"APOIO ADMINISTRATIVO AS ACOES DA CAMARA MUNICIPAL";;;7.365.000,00;7.478.160,00;7.255.339,11;7.255.339,11;7.255.339,11;100,00
;;;"GESTAO ADMINISTRATIVA DA CAMARA DE VEREADORES ";;7.275.000,00;7.407.160,00;7.187.884,75;7.187.884,75;7.187.884,75;100,00
;;;;"GESTAO ADMINISTRATIVA DA CAMARA DE VEREADORES ";7.275.000,00;7.407.160,00;7.187.884,75;7.187.884,75;7.187.884,75;100,00
;;;"INFORMATIZACAO DOS PROCESSOS ADMINISTRATIVOS DA C";;90.000,00;71.000,00;67.454,36;67.454,36;67.454,36;100,00
;;;;"INFORMATIZACAO DOS PROCESSOS ADMINISTRATIVOS DA C";90.000,00;71.000,00;67.454,36;67.454,36;67.454,36;100,00
"Previdencia Social";;;;;50.367.700,00;54.297.060,07;53.989.686,32;53.956.901,80;49.591.045,03;91,85
;"Administracao Geral";;;;2.094.800,00;2.247.511,97;2.171.243,27;2.138.458,75;2.019.391,54;93,01
;;"GESTAO DAS ACOES DO INSTITUTO DE PREVIDENCIA PREV";;;2.094.800,00;2.247.511,97;2.171.243,27;2.138.458,75;2.019.391,54;93,01
;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DO IN";;1.924.300,00;2.167.231,97;2.140.773,27;2.107.988,75;1.988.921,54;92,91
;;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DO IN";1.924.300,00;2.167.231,97;2.140.773,27;2.107.988,75;1.988.921,54;92,91
;;;"IMPLANTACAO DA SEDE PROPRIA DO PREVIPAULISTA ";;170.500,00;80.280,00;30.470,00;30.470,00;30.470,00;100,00
;;;;"IMPLANTACAO DA SEDE PROPRIA DO PREVIPAULISTA ";170.500,00;80.280,00;30.470,00;30.470,00;30.470,00;100,00
;"Previdencia do Regime Estatutario";;;;48.272.900,00;52.049.548,10;51.818.443,05;51.818.443,05;47.571.653,49;91,80
;;"GESTAO DAS ACOES DO INSTITUTO DE PREVIDENCIA PREV";;;48.272.900,00;52.049.548,10;51.818.443,05;51.818.443,05;47.571.653,49;91,80
;;;"ENCARGOS COM INATIVOS E PENSIONISTAS DA CAMARA DE";;3.065.800,00;3.568.725,69;3.568.725,13;3.568.725,13;3.276.483,44;91,81
;;;;"ENCARGOS COM INATIVOS E PENSIONISTAS DA CAMARA DE";3.065.800,00;3.568.725,69;3.568.725,13;3.568.725,13;3.276.483,44;91,81
;;;"ENCARGOS COM INATIVOS E PENSIONISTAS DA SECRETARI";;3.026.000,00;3.678.435,65;3.662.963,82;3.662.963,82;3.344.556,94;91,31
;;;;"ENCARGOS COM INATIVOS E PENSIONISTAS DA SECRETARI";3.026.000,00;3.678.435,65;3.662.963,82;3.662.963,82;3.344.556,94;91,31
;;;;"ENCARGOS COM INATIVOS E PENSIONISTAS DA SECRETARI";27.858.600,00;34.264.801,32;34.264.764,81;34.264.764,81;31.814.553,75;92,85
;;;"ENCARGOS COM INATIVOS E PENSIONISTAS DE OUTROS OR";;14.322.500,00;10.537.585,44;10.321.989,29;10.321.989,29;9.136.059,36;88,51
;;;;"ENCARGOS COM INATIVOS E PENSIONISTAS DE OUTROS OR";14.322.500,00;10.537.585,44;10.321.989,29;10.321.989,29;9.136.059,36;88,51
"Reserva de Contingencia";;;;;1.600.000,00;1.600.000,00;0,00;0,00;0,00;0,00
;"Reserva de Contingencia";;;;1.600.000,00;1.600.000,00;0,00;0,00;0,00;0,00
;;"RESERVA DE CONTINGENCIA ";;;1.600.000,00;1.600.000,00;0,00;0,00;0,00;0,00
;;;"RESERVA DE CONTINGENCIA ";;1.600.000,00;1.600.000,00;0,00;0,00;0,00;0,00
;;;;"RESERVA DE CONTINGENCIA ";1.600.000,00;1.600.000,00;0,00;0,00;0,00;0,00
"Saneamento";;;;;20.000,00;0,00;0,00;0,00;0,00;0,00
;"Saneamento Basico Urbano";;;;20.000,00;0,00;0,00;0,00;0,00;0,00
;;"SANEAMENTO E VIDA ";;;20.000,00;0,00;0,00;0,00;0,00;0,00
;;;"IMPLANTACAO E AMPLIACAO DE OBRAS DE SANEAMENTO";;20.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"IMPLANTACAO E AMPLIACAO DE OBRAS DE SANEAMENTO";20.000,00;0,00;0,00;0,00;0,00;0,00
"Saude";;;;;84.298.800,00;122.488.311,45;77.172.513,20;74.727.713,91;69.270.961,59;89,76
;"Administracao Geral";;;;7.541.500,00;15.114.687,73;7.515.103,45;7.497.750,60;6.898.378,53;91,79
;;"APRIMORAMENTO DA GESTAO DO SUS";;;7.240.800,00;14.914.287,73;7.515.103,45;7.497.750,60;6.898.378,53;91,79
;;;"FORTALECIMENTO DO CONTROLE SOCIAL DAS POLITICAS D";;117.000,00;106.790,00;5.813,45;5.813,45;5.567,05;95,76
;;;;"FORTALECIMENTO DO CONTROLE SOCIAL DAS POLITICAS D";117.000,00;106.790,00;5.813,45;5.813,45;5.567,05;95,76
;;;"GESTAO ADMINISTRATIVA DAS ACOES DO FUNDO MUNICIPA";;7.069.800,00;14.762.497,73;7.509.290,00;7.491.937,15;6.892.811,48;91,79
;;;;"GESTAO ADMINISTRATIVA DAS ACOES DO FUNDO MUNICIPA";7.069.800,00;14.762.497,73;7.509.290,00;7.491.937,15;6.892.811,48;91,79
;;;"MANUTENCAO DA OUVIDORIA EM SAUDE";;4.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"MANUTENCAO DA OUVIDORIA EM SAUDE";4.000,00;0,00;0,00;0,00;0,00;0,00
;;;"REGULARIZACAO DE SALDOS DE RECURSOS DE CONVENIOS ";;50.000,00;45.000,00;0,00;0,00;0,00;0,00
;;;;"REGULARIZACAO DE SALDOS DE RECURSOS DE CONVENIOS ";50.000,00;45.000,00;0,00;0,00;0,00;0,00
;;"CONSOLIDACAO E AMPLIACAO DA ATENCAO BASICA";;;300.000,00;200.000,00;0,00;0,00;0,00;0,00
;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DO FU";;300.000,00;200.000,00;0,00;0,00;0,00;0,00
;;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DO FU";300.000,00;200.000,00;0,00;0,00;0,00;0,00
;;"GESTAO DAS POLITICAS DE SAUDE  DO MUNICIPIO";;;700,00;400,00;0,00;0,00;0,00;0,00
;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DS SA";;700,00;400,00;0,00;0,00;0,00;0,00
;;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DS SA";700,00;400,00;0,00;0,00;0,00;0,00
;"Assistencia Hospitalar e Ambulatorial";;;;33.947.600,00;38.030.022,41;25.615.628,84;23.938.807,38;22.239.029,44;86,82
;;"CONSOLIDACAO E APERFEICOAMENTO DA ALTA E MEDIA CO";;;23.781.600,00;31.350.503,59;21.532.314,63;19.921.952,17;18.368.372,23;85,31
;;;"FORTALECIMENTO DA ATENCAO INTEGRAL A SAUDE MENTAL";;275.000,00;103.720,00;0,00;0,00;0,00;0,00
;;;;"FORTALECIMENTO DA ATENCAO INTEGRAL A SAUDE MENTAL";275.000,00;103.720,00;0,00;0,00;0,00;0,00
;;;"MANUTENCAO DO CENTRO DE ESPECIALIDADES ODONTOLOGI";;36.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"MANUTENCAO DO CENTRO DE ESPECIALIDADES ODONTOLOGI";36.000,00;0,00;0,00;0,00;0,00;0,00
;;;"MANUTENCAO E QUALIFICACAO DA ASSISTENCIA PRE HOSP";;1.186.000,00;3.104.022,00;1.521.020,73;1.521.020,73;1.363.044,43;89,61
;;;;"MANUTENCAO E QUALIFICACAO DA ASSISTENCIA PRE HOSP";1.186.000,00;3.104.022,00;1.521.020,73;1.521.020,73;1.363.044,43;89,61
;;;"MANUTENCAO E QUALIFICACAO DOS SERVICOS ESPECIALIZ";;6.800.000,00;6.927.708,05;5.602.682,11;4.934.793,99;4.688.127,14;83,68
;;;;"MANUTENCAO E QUALIFICACAO DOS SERVICOS ESPECIALIZ";6.800.000,00;6.927.708,05;5.602.682,11;4.934.793,99;4.688.127,14;83,68
;;;;"MANUTENCAO E QUALIFICACAO DOS SERVICOS ESPECIALIZ";15.027.500,00;20.949.313,54;14.408.611,79;13.466.137,45;12.317.200,66;85,48
;;;"MELHORIA E EXPANSAO DA REDE ESPECIALIZADA DE SAUD";;457.100,00;265.740,00;0,00;0,00;0,00;0,00
;;;;"MELHORIA E EXPANSAO DA REDE ESPECIALIZADA DE SAUD";457.100,00;265.740,00;0,00;0,00;0,00;0,00
;;"QUALIFICAR A ASSISTENCIA FARMACEUTICA";;;10.166.000,00;6.679.518,82;4.083.314,21;4.016.855,21;3.870.657,21;94,79
;;;"DESENVOLVIMENTO DA POLITICA DE ASSISTENCIA FARMAC";;10.166.000,00;6.679.518,82;4.083.314,21;4.016.855,21;3.870.657,21;94,79
;;;;"DESENVOLVIMENTO DA POLITICA DE ASSISTENCIA FARMAC";10.166.000,00;6.679.518,82;4.083.314,21;4.016.855,21;3.870.657,21;94,79
;"Atencao Basica";;;;27.112.700,00;44.141.791,17;29.594.112,38;28.876.879,19;26.825.651,89;90,65
;;"CONSOLIDACAO E AMPLIACAO DA ATENCAO BASICA";;;27.112.700,00;44.141.791,17;29.594.112,38;28.876.879,19;26.825.651,89;90,65
;;;"DESENVOLVIMENTO DE ACOES PARA POLITICAS AFIRMATIV";;50.000,00;9.965,00;7.681,82;1.346,82;1.346,82;17,53
;;;;"DESENVOLVIMENTO DE ACOES PARA POLITICAS AFIRMATIV";50.000,00;9.965,00;7.681,82;1.346,82;1.346,82;17,53
;;;"EXPANSAO DO PROGRAMA  ACADEMIA DA SAUDE ";;300.000,00;273.060,00;41.351,05;30.543,22;30.543,22;73,86
;;;;"EXPANSAO DO PROGRAMA  ACADEMIA DA SAUDE ";300.000,00;273.060,00;41.351,05;30.543,22;30.543,22;73,86
;;;"FORTALECIMENTO E AMPLIACAO DA SAUDE BUCAL";;159.000,00;519.054,91;336.710,31;287.042,77;283.807,65;84,29
;;;;"FORTALECIMENTO E AMPLIACAO DA SAUDE BUCAL";159.000,00;519.054,91;336.710,31;287.042,77;283.807,65;84,29
;;;"MANUTENCAO DO PROGRAMA  ACADEMIA DA SAUDE ";;10.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"MANUTENCAO DO PROGRAMA  ACADEMIA DA SAUDE ";10.000,00;0,00;0,00;0,00;0,00;0,00
;;;"MANUTENCAO DO PROGRAMA  SAUDE NA ESCOLA ";;20.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"MANUTENCAO DO PROGRAMA  SAUDE NA ESCOLA ";20.000,00;0,00;0,00;0,00;0,00;0,00
;;;"MANUTENCAO E FORTALECIMENTO DAS ACOES BASICAS DE ";;26.019.000,00;41.553.066,36;27.814.338,80;27.535.885,31;25.487.893,13;91,64
;;;;"MANUTENCAO E FORTALECIMENTO DAS ACOES BASICAS DE ";26.019.000,00;41.553.066,36;27.814.338,80;27.535.885,31;25.487.893,13;91,64
;;;"MELHORIA E EXPANSAO DA REDE BASICA DE SAUDE";;554.700,00;1.786.644,90;1.394.030,40;1.022.061,07;1.022.061,07;73,32
;;;;"MELHORIA E EXPANSAO DA REDE BASICA DE SAUDE";554.700,00;1.786.644,90;1.394.030,40;1.022.061,07;1.022.061,07;73,32
;"Controle Ambiental";;;;2.779.000,00;7.774.726,89;3.390.075,80;3.365.944,93;3.101.316,47;91,48
;;"CONSOLIDACAO E APERFEICOAMENTO DO MODELO DE VIGIL";;;2.779.000,00;7.774.726,89;3.390.075,80;3.365.944,93;3.101.316,47;91,48
;;;"FORTALECIMENTO DAS ACOES DA SAUDE AMBIENTAL";;2.779.000,00;7.774.726,89;3.390.075,80;3.365.944,93;3.101.316,47;91,48
;;;;"FORTALECIMENTO DAS ACOES DA SAUDE AMBIENTAL";2.779.000,00;7.774.726,89;3.390.075,80;3.365.944,93;3.101.316,47;91,48
;"Formacao de Recursos Humanos";;;;30.000,00;30.000,00;0,00;0,00;0,00;0,00
;;"APRIMORAMENTO DA GESTAO DO SUS";;;30.000,00;30.000,00;0,00;0,00;0,00;0,00
;;;"APERFEICOAMENTO DA GESTAO DO TRABALHO E EDUCACAO ";;30.000,00;30.000,00;0,00;0,00;0,00;0,00
;;;;"APERFEICOAMENTO DA GESTAO DO TRABALHO E EDUCACAO ";30.000,00;30.000,00;0,00;0,00;0,00;0,00
;"Outros Encargos Especiais";;;;9.248.000,00;11.320.156,32;7.392.777,25;7.392.777,25;6.824.511,11;92,31
;;"APRIMORAMENTO DA GESTAO DO SUS";;;9.248.000,00;11.320.156,32;7.392.777,25;7.392.777,25;6.824.511,11;92,31
;;;"CONTRIBUICAO PATRONAL DO FMS AO INSTITUTO DE PREV";;3.530.000,00;4.566.156,32;3.551.021,47;3.551.021,47;3.264.222,27;91,92
;;;;"CONTRIBUICAO PATRONAL DO FMS AO INSTITUTO DE PREV";3.530.000,00;4.566.156,32;3.551.021,47;3.551.021,47;3.264.222,27;91,92
;;;"CONTRIBUICAO PATRONAL DO FUNDO MUNICIPAL DE SAUDE";;5.718.000,00;6.754.000,00;3.841.755,78;3.841.755,78;3.560.288,84;92,67
;;;;"CONTRIBUICAO PATRONAL DO FUNDO MUNICIPAL DE SAUDE";5.718.000,00;6.754.000,00;3.841.755,78;3.841.755,78;3.560.288,84;92,67
;"Planejamento e Orcamento";;;;123.000,00;101.000,00;0,00;0,00;0,00;0,00
;;"CONSOLIDACAO E AMPLIACAO DA ATENCAO BASICA";;;123.000,00;101.000,00;0,00;0,00;0,00;0,00
;;;"FORTALECIMENTO DAS ACOES DE PLANEJAMENTO E GESTAO";;123.000,00;101.000,00;0,00;0,00;0,00;0,00
;;;;"FORTALECIMENTO DAS ACOES DE PLANEJAMENTO E GESTAO";123.000,00;101.000,00;0,00;0,00;0,00;0,00
;"Protecao e Beneficios ao Trabalhador";;;;1.999.000,00;2.737.240,00;2.203.293,45;2.203.293,45;2.055.137,05;93,28
;;"APRIMORAMENTO DA GESTAO DO SUS";;;1.999.000,00;2.737.240,00;2.203.293,45;2.203.293,45;2.055.137,05;93,28
;;;"ENCARGOS COM BENEFICIOS AOS SERVIDORES";;1.999.000,00;2.737.240,00;2.203.293,45;2.203.293,45;2.055.137,05;93,28
;;;;"ENCARGOS COM BENEFICIOS AOS SERVIDORES";1.999.000,00;2.737.240,00;2.203.293,45;2.203.293,45;2.055.137,05;93,28
;"Suporte Profilatico e Terapeutico";;;;60.000,00;0,00;0,00;0,00;0,00;0,00
;;"QUALIFICAR A ASSISTENCIA FARMACEUTICA";;;60.000,00;0,00;0,00;0,00;0,00;0,00
;;;"IMPLANT.MANUT.DAS PRATICAS INTEGR. COMPLEMENTARES";;60.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"IMPLANT.MANUT.DAS PRATICAS INTEGR. COMPLEMENTARES";60.000,00;0,00;0,00;0,00;0,00;0,00
;"Vigilancia Epidemiologica";;;;847.000,00;2.247.698,53;983.423,91;983.423,91;914.289,75;92,97
;;"CONSOLIDACAO E APERFEICOAMENTO DO MODELO DE VIGIL";;;847.000,00;2.247.698,53;983.423,91;983.423,91;914.289,75;92,97
;;;"DESENVOLVIMENTO DAS ACOES DE VIGILANCIA EPIDEMIOL";;706.000,00;2.184.448,53;953.733,18;953.733,18;884.599,02;92,75
;;;;"DESENVOLVIMENTO DAS ACOES DE VIGILANCIA EPIDEMIOL";706.000,00;2.184.448,53;953.733,18;953.733,18;884.599,02;92,75
;;;"FORTALECIMENTO DAS ACOES DE CONTROLE DE DST AIDS";;141.000,00;63.250,00;29.690,73;29.690,73;29.690,73;100,00
;;;;"FORTALECIMENTO DAS ACOES DE CONTROLE DE DST AIDS";141.000,00;63.250,00;29.690,73;29.690,73;29.690,73;100,00
;"Vigilancia Sanitaria";;;;611.000,00;990.988,40;478.098,12;468.837,20;412.647,35;86,31
;;"CONSOLIDACAO E APERFEICOAMENTO DO MODELO DE VIGIL";;;411.000,00;725.050,00;344.224,12;343.424,20;316.367,35;91,91
;;;"DESENVOLVIMENTO DAS ACOES DE VIGILANCIA SANITARIA";;411.000,00;725.050,00;344.224,12;343.424,20;316.367,35;91,91
;;;;"DESENVOLVIMENTO DAS ACOES DE VIGILANCIA SANITARIA";411.000,00;725.050,00;344.224,12;343.424,20;316.367,35;91,91
;;"GESTAO DE RESIDUOS SOLIDOS DOS SERVICOS DE SAUDE";;;200.000,00;265.938,40;133.874,00;125.413,00;96.280,00;71,92
;;;"COLETA DO LIXO HOSPITALAR ";;200.000,00;265.938,40;133.874,00;125.413,00;96.280,00;71,92
;;;;"COLETA DO LIXO HOSPITALAR ";200.000,00;265.938,40;133.874,00;125.413,00;96.280,00;71,92
"Seguranca Publica";;;;;5.876.800,00;7.035.487,00;4.727.629,16;4.716.864,16;4.133.251,74;87,43
;"Administracao Geral";;;;5.424.400,00;6.253.047,00;4.161.379,29;4.150.614,29;3.780.343,03;90,84
;;"APOIO ADMINISTRATIVO AS ACOES DO FUNDO MUNICIPAL ";;;417.700,00;298.035,00;248.414,87;238.409,87;218.557,45;87,98
;;;"GESTAO ADMINISTRATIVA DAS ACOES DO FUNDO MUNICIPA";;417.700,00;298.035,00;248.414,87;238.409,87;218.557,45;87,98
;;;;"GESTAO ADMINISTRATIVA DAS ACOES DO FUNDO MUNICIPA";417.700,00;298.035,00;248.414,87;238.409,87;218.557,45;87,98
;;"GESTAO DAS POLITICAS DE SEGURANCA CIDADA E DEFESA";;;274.100,00;327.030,00;145.046,75;145.046,75;133.337,35;91,93
;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DA SE";;4.000,00;3.000,00;0,00;0,00;0,00;0,00
;;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DA SE";4.000,00;3.000,00;0,00;0,00;0,00;0,00
;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DO FU";;270.100,00;324.030,00;145.046,75;145.046,75;133.337,35;91,93
;;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DO FU";270.100,00;324.030,00;145.046,75;145.046,75;133.337,35;91,93
;;"GESTAO DOS PROCESSOS ADMINISTRATIVOS DO MUNICIPIO";;;4.732.600,00;5.627.982,00;3.767.917,67;3.767.157,67;3.428.448,23;90,99
;;;"PROMOCAO DAS ACOES DA GUARDA PATRIMONIAL";;4.732.600,00;5.627.982,00;3.767.917,67;3.767.157,67;3.428.448,23;90,99
;;;;"PROMOCAO DAS ACOES DA GUARDA PATRIMONIAL";4.732.600,00;5.627.982,00;3.767.917,67;3.767.157,67;3.428.448,23;90,99
;"Defesa Civil";;;;209.500,00;350.340,00;245.951,16;245.951,16;149.034,71;60,60
;;"SEGURANCA CIDADA";;;209.500,00;350.340,00;245.951,16;245.951,16;149.034,71;60,60
;;;"ACOES DE APOIO A DEFESA CIVIL";;209.500,00;350.340,00;245.951,16;245.951,16;149.034,71;60,60
;;;;"ACOES DE APOIO A DEFESA CIVIL";209.500,00;350.340,00;245.951,16;245.951,16;149.034,71;60,60
;"Informacoes e Inteligencia";;;;242.900,00;432.100,00;320.298,71;320.298,71;203.874,00;63,65
;;"SEGURANCA CIDADA";;;242.900,00;432.100,00;320.298,71;320.298,71;203.874,00;63,65
;;;"APOIO AS ACOES DE SEGURANCA CIDADA MUNICIPAL";;242.900,00;432.100,00;320.298,71;320.298,71;203.874,00;63,65
;;;;"APOIO AS ACOES DE SEGURANCA CIDADA MUNICIPAL";242.900,00;432.100,00;320.298,71;320.298,71;203.874,00;63,65
"Trabalho";;;;;12.200,00;9.200,00;0,00;0,00;0,00;0,00
;"Fomento ao Trabalho";;;;12.200,00;9.200,00;0,00;0,00;0,00;0,00
;;"ESTIMULO AO DESENVOLVIMENTO ECONOMICO DO MUNICIPI";;;12.200,00;9.200,00;0,00;0,00;0,00;0,00
;;;"APOIO A GERACAO DE EMPREGO E RENDA NO MUNICIPIO ";;6.200,00;6.200,00;0,00;0,00;0,00;0,00
;;;;"APOIO A GERACAO DE EMPREGO E RENDA NO MUNICIPIO ";6.200,00;6.200,00;0,00;0,00;0,00;0,00
;;;"APOIO A IMPLANTACAO DE DISTRITO INDUSTRIAL ";;6.000,00;3.000,00;0,00;0,00;0,00;0,00
;;;;"APOIO A IMPLANTACAO DE DISTRITO INDUSTRIAL ";6.000,00;3.000,00;0,00;0,00;0,00;0,00
"Transporte";;;;;5.984.000,00;12.187.419,82;7.443.238,60;7.425.858,81;6.323.137,63;84,95
;"Administracao Geral";;;;2.217.200,00;4.927.850,02;2.067.460,50;2.067.061,51;1.593.463,99;77,07
;;"APOIO ADMINISTRATIVO AS ACOES DA SECRETARIA DE MO";;;1.447.300,00;3.633.160,02;1.809.686,55;1.809.572,56;1.354.730,97;74,86
;;;"GESTAO  ADMINISTRATIVA DAS ACOES DA SECRETARIA DE";;1.447.300,00;3.633.160,02;1.809.686,55;1.809.572,56;1.354.730,97;74,86
;;;;"GESTAO  ADMINISTRATIVA DAS ACOES DA SECRETARIA DE";1.447.300,00;3.633.160,02;1.809.686,55;1.809.572,56;1.354.730,97;74,86
;;"GESTAO DAS POLITICAS DE MOBILIDADE E TRANSPORTE D";;;769.900,00;1.294.690,00;257.773,95;257.488,95;238.733,02;92,61
;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DA SE";;769.900,00;1.294.690,00;257.773,95;257.488,95;238.733,02;92,61
;;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DA SE";769.900,00;1.294.690,00;257.773,95;257.488,95;238.733,02;92,61
;"Planejamento e Orcamento";;;;25.000,00;0,00;0,00;0,00;0,00;0,00
;;"GESTAO DAS POLITICAS DE MOBILIDADE E TRANSPORTE D";;;25.000,00;0,00;0,00;0,00;0,00;0,00
;;;"PLANEJAMENTO  ORCAMENTACAO E MONITORAMENTO DAS AC";;25.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"PLANEJAMENTO  ORCAMENTACAO E MONITORAMENTO DAS AC";25.000,00;0,00;0,00;0,00;0,00;0,00
;"Transporte Rodoviario";;;;3.741.800,00;7.259.569,80;5.375.778,10;5.358.797,30;4.729.673,64;87,98
;;"FISCALIZACAO E CONTROLE DO TRAFEGO URBANO ";;;3.706.800,00;7.252.419,80;5.368.633,10;5.351.652,30;4.729.673,64;88,10
;;;"SERVICO DE CONTROLE E SEGURANCA DE TRAFEGO URBANO";;3.706.800,00;7.252.419,80;5.368.633,10;5.351.652,30;4.729.673,64;88,10
;;;;"SERVICO DE CONTROLE E SEGURANCA DE TRAFEGO URBANO";3.706.800,00;7.252.419,80;5.368.633,10;5.351.652,30;4.729.673,64;88,10
;;"GESTAO DO TRANSITO E DO TRANSPORTE MUNICIPAL ";;;35.000,00;7.150,00;7.145,00;7.145,00;0,00;0,00
;;;"IMPLEMENTACAO DO PLANO MUNICIPAL DE CIRCULACAO  E";;35.000,00;7.150,00;7.145,00;7.145,00;0,00;0,00
;;;;"IMPLEMENTACAO DO PLANO MUNICIPAL DE CIRCULACAO  E";35.000,00;7.150,00;7.145,00;7.145,00;0,00;0,00
"Urbanismo";;;;;97.906.800,00;123.394.034,49;71.770.542,73;65.718.353,57;54.951.590,92;76,57
;"Administracao Geral";;;;7.990.900,00;13.076.526,17;7.868.040,51;7.678.716,93;6.907.719,70;87,79
;;"APOIO ADMINISTRATIVO AS ACOES DA SECRETARIA DE IN";;;1.362.800,00;1.492.459,20;987.416,92;977.881,42;900.579,65;91,21
;;;"CONSTRUCAO E REFORMA DE PREDIOS PUBLICOS";;5.000,00;5.000,00;0,00;0,00;0,00;0,00
;;;;"CONSTRUCAO E REFORMA DE PREDIOS PUBLICOS";5.000,00;5.000,00;0,00;0,00;0,00;0,00
;;;"CONSTRUCAO REFORMA DE PREDIOS PUBLICOS";;30.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"CONSTRUCAO REFORMA DE PREDIOS PUBLICOS";30.000,00;0,00;0,00;0,00;0,00;0,00
;;;"GESTAO ADMINISTRATIVA DAS ACOES DA SECRETARIA DE ";;1.327.800,00;1.487.459,20;987.416,92;977.881,42;900.579,65;91,21
;;;;"GESTAO ADMINISTRATIVA DAS ACOES DA SECRETARIA DE ";1.327.800,00;1.487.459,20;987.416,92;977.881,42;900.579,65;91,21
;;"APOIO ADMINISTRATIVO AS ACOES DA SECRETARIA DE SE";;;2.372.600,00;4.592.157,40;3.102.220,54;3.065.172,03;2.691.367,89;86,76
;;;"GESTAO ADMINISTRATIVA DAS ACOES DA SECRETARIA DE ";;2.372.600,00;4.592.157,40;3.102.220,54;3.065.172,03;2.691.367,89;86,76
