Função;Subfunção;Programa;Projeto/Atividade/Operações Especiais;Ação;Dotação Inicial;Dotação Atualizada;Empenhado (E);Liquidado;Pago (P);P/E
;;;"GESTAO E PRESERVACAO DO MEIO AMBIENTE";;1.319.600,00;1.609.172,00;1.608.157,96;1.608.157,96;1.458.320,40;90,68
;;;;"GESTAO E PRESERVACAO DO MEIO AMBIENTE";1.319.600,00;1.609.172,00;1.608.157,96;1.608.157,96;1.458.320,40;90,68
;;;"MANUTENCAO DA SEMENTEIRA";;10.600,00;0,00;0,00;0,00;0,00;0,00
;;;;"MANUTENCAO DA SEMENTEIRA";10.600,00;0,00;0,00;0,00;0,00;0,00
;"Recuperacao de Areas Degradadas";;;;3.860.000,00;1.857.770,00;282.640,22;282.640,22;146.929,71;51,98
;;"CONTENCAO DAS ENCOSTAS";;;3.600.000,00;1.857.770,00;282.640,22;282.640,22;146.929,71;51,98
;;;"OBRAS DE PROTECAO DE ENCOSTAS";;3.600.000,00;1.857.770,00;282.640,22;282.640,22;146.929,71;51,98
;;;;"OBRAS DE PROTECAO DE ENCOSTAS";3.600.000,00;1.857.770,00;282.640,22;282.640,22;146.929,71;51,98
;;"VALORIZACAO DA ORLA DO PAULISTA";;;260.000,00;0,00;0,00;0,00;0,00;0,00
;;;"OBRAS DE PROTECAO LITORANEA CONTRA O AVANCO DO MAR";;260.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"OBRAS DE PROTECAO LITORANEA CONTRA O AVANCO DO MAR";260.000,00;0,00;0,00;0,00;0,00;0,00
"Habitacao";;;;;212.200,00;53.040,00;53.033,30;53.033,30;49.573,58;93,48
;"Administracao Geral";;;;48.200,00;51.900,00;51.895,80;51.895,80;48.436,08;93,33
;;"APOIO ADMINISTRATIVO AS ACOES DE SECRETARIA DE DESENVOLVIMENTO URBANO E HABITACAO";;;48.200,00;51.900,00;51.895,80;51.895,80;48.436,08;93,33
;;;"APOIO ADMINISTRATIVO A PROMOCAO DA POLITICA HABITACIONAL DO MUNICIPIO";;48.200,00;51.900,00;51.895,80;51.895,80;48.436,08;93,33
;;;;"APOIO ADMINISTRATIVO A PROMOCAO DA POLITICA HABITACIONAL DO MUNICIPIO";48.200,00;51.900,00;51.895,80;51.895,80;48.436,08;93,33
;"Habitacao Rural";;;;3.000,00;0,00;0,00;0,00;0,00;0,00
;;"MELHORIA DE MORADIA PARA A POPULACAO DE BAIXA RENDA";;;3.000,00;0,00;0,00;0,00;0,00;0,00
;;;"REGULARIZACAO DE ASSENTAMENTOS HABITACIONAIS";;3.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"REGULARIZACAO DE ASSENTAMENTOS HABITACIONAIS";3.000,00;0,00;0,00;0,00;0,00;0,00
;"Habitacao Urbana";;;;157.000,00;0,00;0,00;0,00;0,00;0,00
;;"HABITACAO COM QUALIDADE";;;7.000,00;0,00;0,00;0,00;0,00;0,00
;;;"PROMOCAO DA POLITICA HABITACIONAL DO MUNICIPIO";;7.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"PROMOCAO DA POLITICA HABITACIONAL DO MUNICIPIO";7.000,00;0,00;0,00;0,00;0,00;0,00
;;"MELHORIA DE MORADIA PARA A POPULACAO DE BAIXA RENDA";;;150.000,00;0,00;0,00;0,00;0,00;0,00
;;;"PROJETOS  CONSTRUCOES E REFORMAS DE PREDIOS CAIXOES";;150.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"PROJETOS  CONSTRUCOES E REFORMAS DE PREDIOS CAIXOES";150.000,00;0,00;0,00;0,00;0,00;0,00
;"Planejamento e Orcamento";;;;4.000,00;1.140,00;1.137,50;1.137,50;1.137,50;100,00
;;"GESTAO DAS POLITICAS HABITACIONAIS DO MUNICIPIO";;;4.000,00;1.140,00;1.137,50;1.137,50;1.137,50;100,00
;;;"PLANEJAMENTO  ORCAMENTACAO E MONITORAMENTO DAS ACOES DA SECRETARIA DE DESENVOLVIMENTO URBANO E HABITACAO";;4.000,00;1.140,00;1.137,50;1.137,50;1.137,50;100,00
;;;;"PLANEJAMENTO  ORCAMENTACAO E MONITORAMENTO DAS ACOES DA SECRETARIA DE DESENVOLVIMENTO URBANO E HABITACAO";4.000,00;1.140,00;1.137,50;1.137,50;1.137,50;100,00
"Industria";;;;;20.000,00;0,00;0,00;0,00;0,00;0,00
;"Promocao Industrial";;;;20.000,00;0,00;0,00;0,00;0,00;0,00
;;"ESTIMULO AO DESENVOLVIMENTO ECONOMICO DO MUNICIPIO";;;20.000,00;0,00;0,00;0,00;0,00;0,00
;;;"APOIO A EMPREENDIMENTOS PARA O DESENVOLVIMENTO ECONOMICO DO MUNICIPIO";;20.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"APOIO A EMPREENDIMENTOS PARA O DESENVOLVIMENTO ECONOMICO DO MUNICIPIO";20.000,00;0,00;0,00;0,00;0,00;0,00
"Legislativa";;;;;13.690.400,00;14.394.400,00;0,00;0,00;0,00;0,00
;"Acao Legislativa";;;;3.231.600,00;2.958.600,00;0,00;0,00;0,00;0,00
;;"GESTAO LEGISLATIVA EFICAZ";;;3.231.600,00;2.958.600,00;0,00;0,00;0,00;0,00
;;;"ACOES LEGISLATIVAS";;3.221.600,00;2.958.600,00;0,00;0,00;0,00;0,00
;;;;"ACOES LEGISLATIVAS";3.221.600,00;2.958.600,00;0,00;0,00;0,00;0,00
;;;"MANUTENCAO DA ESCOLA DO LEGISLATIVO";;10.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"MANUTENCAO DA ESCOLA DO LEGISLATIVO";10.000,00;0,00;0,00;0,00;0,00;0,00
;"Administracao Geral";;;;10.458.800,00;11.435.800,00;0,00;0,00;0,00;0,00
;;"APOIO ADMINISTRATIVO AS ACOES DA CAMARA MUNICIPAL";;;10.443.800,00;11.435.800,00;0,00;0,00;0,00;0,00
;;;"GESTAO ADMINISTRATIVA DA CAMARA DE VEREADORES";;10.361.800,00;11.384.800,00;0,00;0,00;0,00;0,00
;;;;"GESTAO ADMINISTRATIVA DA CAMARA DE VEREADORES";10.361.800,00;11.384.800,00;0,00;0,00;0,00;0,00
;;;"INFORMATIZACAO DOS PROCESSOS ADMINISTRATIVOS DA CAMARA DE VEREADORES";;82.000,00;51.000,00;0,00;0,00;0,00;0,00
;;;;"INFORMATIZACAO DOS PROCESSOS ADMINISTRATIVOS DA CAMARA DE VEREADORES";82.000,00;51.000,00;0,00;0,00;0,00;0,00
;;"GESTAO LEGISLATIVA EFICAZ";;;15.000,00;0,00;0,00;0,00;0,00;0,00
;;;"REFORMA E AMPLIACAO DAS DEPENDENCIAS DA CAMARA MUNICIPAL";;15.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"REFORMA E AMPLIACAO DAS DEPENDENCIAS DA CAMARA MUNICIPAL";15.000,00;0,00;0,00;0,00;0,00;0,00
"Previdencia Social";;;;;74.014.000,00;77.621.540,00;77.439.236,88;77.430.862,68;71.297.268,38;92,07
;"Administracao Geral";;;;3.119.600,00;2.662.330,00;2.661.448,12;2.653.073,92;2.581.901,32;97,01
;;"GESTAO DAS ACOES DO INSTITUTO DE PREVIDENCIA PREVIPAULISTA";;;3.119.600,00;2.662.330,00;2.661.448,12;2.653.073,92;2.581.901,32;97,01
;;;"DIRECAO E GESTAO ADMINISTRATIVA DAS ACOES DO INSTITUTO DO PREVIPAULISTA";;3.089.600,00;2.662.330,00;2.661.448,12;2.653.073,92;2.581.901,32;97,01
;;;;"DIRECAO E GESTAO ADMINISTRATIVA DAS ACOES DO INSTITUTO DO PREVIPAULISTA";3.089.600,00;2.662.330,00;2.661.448,12;2.653.073,92;2.581.901,32;97,01
;;;"IMPLANTACAO DA SEDE PROPRIA DO PREVIPAULISTA";;30.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"IMPLANTACAO DA SEDE PROPRIA DO PREVIPAULISTA";30.000,00;0,00;0,00;0,00;0,00;0,00
;"Assistencia Comunitaria";;;;50.000,00;32.120,00;32.106,35;32.106,35;32.106,35;100,00
;;"GESTAO DAS ACOES DO INSTITUTO DE PREVIDENCIA PREVIPAULISTA";;;50.000,00;32.120,00;32.106,35;32.106,35;32.106,35;100,00
;;;"GESTAO SOCIAL DO PREVIPAULISTA";;50.000,00;32.120,00;32.106,35;32.106,35;32.106,35;100,00
;;;;"GESTAO SOCIAL DO PREVIPAULISTA";50.000,00;32.120,00;32.106,35;32.106,35;32.106,35;100,00
;"Previdencia do Regime Estatutario";;;;70.844.400,00;74.927.090,00;74.745.682,41;74.745.682,41;68.683.260,71;91,89
;;"GESTAO DAS ACOES DO INSTITUTO DE PREVIDENCIA PREVIPAULISTA";;;70.844.400,00;74.927.090,00;74.745.682,41;74.745.682,41;68.683.260,71;91,89
;;;"ENCARGOS COM INATIVOS E PENSIONISTAS DA CAMARA DE VEREADORES   FUNDO FINANCEIRO";;4.746.000,00;4.868.450,00;4.868.444,88;4.868.444,88;4.497.472,57;92,38
;;;;"ENCARGOS COM INATIVOS E PENSIONISTAS DA CAMARA DE VEREADORES   FUNDO FINANCEIRO";4.746.000,00;4.868.450,00;4.868.444,88;4.868.444,88;4.497.472,57;92,38
;;;"ENCARGOS COM INATIVOS E PENSIONISTAS DA SECRETARIA DE EDUCACAO   FUNDO FINANCEIRO";;41.832.000,00;44.287.380,00;44.208.519,86;44.208.519,86;40.519.214,17;91,65
;;;;"ENCARGOS COM INATIVOS E PENSIONISTAS DA SECRETARIA DE EDUCACAO   FUNDO FINANCEIRO";41.832.000,00;44.287.380,00;44.208.519,86;44.208.519,86;40.519.214,17;91,65
;;;"ENCARGOS COM INATIVOS E PENSIONISTAS DA SECRETARIA DE SAUDE FMS   FUNDO FINANCEIRO";;4.681.900,00;4.859.420,00;4.843.299,69;4.843.299,69;4.452.744,03;91,94
;;;;"ENCARGOS COM INATIVOS E PENSIONISTAS DA SECRETARIA DE SAUDE FMS   FUNDO FINANCEIRO";4.681.900,00;4.859.420,00;4.843.299,69;4.843.299,69;4.452.744,03;91,94
;;;"ENCARGOS COM INATIVOS E PENSIONISTAS DE OUTROS ORGAOS DA PREFEITURA   FUNDO FINANCEIRO";;19.584.500,00;20.911.840,00;20.825.417,98;20.825.417,98;19.213.829,94;92,26
;;;;"ENCARGOS COM INATIVOS E PENSIONISTAS DE OUTROS ORGAOS DA PREFEITURA   FUNDO FINANCEIRO";19.584.500,00;20.911.840,00;20.825.417,98;20.825.417,98;19.213.829,94;92,26
"Reserva de Contingencia";;;;;5.717.000,00;0,00;0,00;0,00;0,00;0,00
;"Reserva de Contigencia";;;;2.667.000,00;0,00;0,00;0,00;0,00;0,00
;;"RESERVA DE CONTINGENCIA";;;2.667.000,00;0,00;0,00;0,00;0,00;0,00
;;;"RESERVA DO REGIME PROPRIO DE PREVIDENCIA DO SERVIDOR";;2.667.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"RESERVA DO REGIME PROPRIO DE PREVIDENCIA DO SERVIDOR";2.667.000,00;0,00;0,00;0,00;0,00;0,00
;"Reserva de Contingencia";;;;3.050.000,00;0,00;0,00;0,00;0,00;0,00
;;"RESERVA DE CONTINGENCIA";;;3.050.000,00;0,00;0,00;0,00;0,00;0,00
;;;"RESERVA DE CONTIGENCIA";;3.050.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"RESERVA DE CONTIGENCIA";3.050.000,00;0,00;0,00;0,00;0,00;0,00
"Saneamento";;;;;100.000,00;0,00;0,00;0,00;0,00;0,00
;"Saneamento Basico Urbano";;;;100.000,00;0,00;0,00;0,00;0,00;0,00
;;"SANEAMENTO E VIDA";;;100.000,00;0,00;0,00;0,00;0,00;0,00
;;;"IMPLANTACAO E AMPLIACAO DE OBRAS DE SANEAMENTO";;100.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"IMPLANTACAO E AMPLIACAO DE OBRAS DE SANEAMENTO";100.000,00;0,00;0,00;0,00;0,00;0,00
"Saude";;;;;96.568.300,00;99.569.270,00;95.189.575,12;90.856.224,58;84.147.423,92;88,40
;"Administracao Geral";;;;9.044.000,00;9.503.800,00;9.494.023,94;9.287.269,50;8.543.485,08;89,99
;;"APRIMORAMENTO DA GESTAO SUS E DO CONTROLE SOCIAL";;;9.042.000,00;9.503.800,00;9.494.023,94;9.287.269,50;8.543.485,08;89,99
;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DO FUNDO MUNICIPAL DE SAUDE";;346.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DO FUNDO MUNICIPAL DE SAUDE";346.000,00;0,00;0,00;0,00;0,00;0,00
;;;"FORTALECIMENTO DO CONTROLE SOCIAL DAS POLITICAS DE SAUDE";;114.000,00;23.020,00;23.007,30;18.663,12;18.061,52;78,50
;;;;"FORTALECIMENTO DO CONTROLE SOCIAL DAS POLITICAS DE SAUDE";114.000,00;23.020,00;23.007,30;18.663,12;18.061,52;78,50
;;;"GESTAO ADMINISTRATIVA DAS ACOES DO FUNDO MUNICIPAL DE SAUDE";;8.527.000,00;9.300.780,00;9.299.656,88;9.268.606,38;8.525.423,56;91,67
;;;;"GESTAO ADMINISTRATIVA DAS ACOES DO FUNDO MUNICIPAL DE SAUDE";8.527.000,00;9.300.780,00;9.299.656,88;9.268.606,38;8.525.423,56;91,67
;;;"REGULARIZACAO DE SALDOS DE RECURSOS DE CONVENIOS E PROGRAMAS DE SAUDE";;55.000,00;180.000,00;171.359,76;0,00;0,00;0,00
;;;;"REGULARIZACAO DE SALDOS DE RECURSOS DE CONVENIOS E PROGRAMAS DE SAUDE";55.000,00;180.000,00;171.359,76;0,00;0,00;0,00
;;"GESTAO DAS POLITICAS DE SAUDE DO MUNICIPIO";;;2.000,00;0,00;0,00;0,00;0,00;0,00
;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DA SAUDE";;2.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DA SAUDE";2.000,00;0,00;0,00;0,00;0,00;0,00
;"Assistencia Hospitalar e Ambulatorial";;;;23.806.000,00;22.799.360,00;22.252.112,40;20.588.154,21;19.240.468,17;86,47
;;"APERFEICOAMENTO DA ATENCAO ESPECIALIZADA EM SAUDE";;;23.806.000,00;22.799.360,00;22.252.112,40;20.588.154,21;19.240.468,17;86,47
;;;"DESENVOLVIMENTO E QUALIFICACAO DA REDE ESPECIALIZADA PROPRIA DE SAUDE";;9.335.000,00;10.098.970,00;10.019.801,97;9.918.961,65;8.975.606,14;89,58
;;;;"DESENVOLVIMENTO E QUALIFICACAO DA REDE ESPECIALIZADA PROPRIA DE SAUDE";9.335.000,00;10.098.970,00;10.019.801,97;9.918.961,65;8.975.606,14;89,58
;;;"FORTALECIMENTO DA REDE DE ATENCAO PSICOSSOCIAL";;757.000,00;692.100,00;676.910,98;642.467,38;618.031,62;91,30
;;;;"FORTALECIMENTO DA REDE DE ATENCAO PSICOSSOCIAL";757.000,00;692.100,00;676.910,98;642.467,38;618.031,62;91,30
;;;"MANUTENCAO E QUALIFICACAO DO SERVICO DE ATENDIMENTO MOVEL DE URGENCIA   SAMU";;2.413.000,00;1.859.940,00;1.413.446,76;1.377.930,82;1.078.348,56;76,29
;;;;"MANUTENCAO E QUALIFICACAO DO SERVICO DE ATENDIMENTO MOVEL DE URGENCIA   SAMU";2.413.000,00;1.859.940,00;1.413.446,76;1.377.930,82;1.078.348,56;76,29
;;;"MELHORIA DA INFRAESTRUTURA DA REDE ESPECIALIZADA PROPRIA DE SAUDE";;265.000,00;411.430,00;410.248,21;331.419,21;281.519,21;68,62
;;;;"MELHORIA DA INFRAESTRUTURA DA REDE ESPECIALIZADA PROPRIA DE SAUDE";265.000,00;411.430,00;410.248,21;331.419,21;281.519,21;68,62
;;;"OFERTA DE PROCEDIMENTOS DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR   REDE COMPLEMENTAR";;11.036.000,00;9.736.920,00;9.731.704,48;8.317.375,15;8.286.962,64;85,15
;;;;"OFERTA DE PROCEDIMENTOS DE MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR   REDE COMPLEMENTAR";11.036.000,00;9.736.920,00;9.731.704,48;8.317.375,15;8.286.962,64;85,15
;"Atencao Basica";;;;38.125.300,00;35.553.940,00;35.500.843,80;34.609.381,79;31.780.585,15;89,52
;;"CONSOLIDACAO E AMPLIACAO DA ATENCAO BASICA";;;38.125.300,00;35.553.940,00;35.500.843,80;34.609.381,79;31.780.585,15;89,52
;;;"DESENVOLVIMENTO DE ACOES PARA POLITICAS AFIRMATIVAS E ESTRATEGICAS";;25.000,00;6.600,00;6.522,40;6.522,40;6.522,40;100,00
;;;;"DESENVOLVIMENTO DE ACOES PARA POLITICAS AFIRMATIVAS E ESTRATEGICAS";25.000,00;6.600,00;6.522,40;6.522,40;6.522,40;100,00
;;;"EXECUCAO DO PROGRAMA  ACADEMIA DA SAUDE";;82.000,00;142.600,00;126.601,24;125.977,40;124.417,80;98,28
;;;;"EXECUCAO DO PROGRAMA  ACADEMIA DA SAUDE";82.000,00;142.600,00;126.601,24;125.977,40;124.417,80;98,28
;;;"EXPANSAO DO PROGRAMA   ACADEMIA DA SAUDE ";;250.000,00;124.630,00;124.620,28;124.620,28;124.620,28;100,00
;;;;"EXPANSAO DO PROGRAMA   ACADEMIA DA SAUDE ";250.000,00;124.630,00;124.620,28;124.620,28;124.620,28;100,00
;;;"EXPANSAO E APRIMORAMENTO DA INFRAESTRUTURA DA ATENCAO BASICA DE SAUDE";;4.122.400,00;3.779.650,00;3.743.748,12;3.163.905,75;2.709.511,23;72,37
;;;;"EXPANSAO E APRIMORAMENTO DA INFRAESTRUTURA DA ATENCAO BASICA DE SAUDE";4.122.400,00;3.779.650,00;3.743.748,12;3.163.905,75;2.709.511,23;72,37
;;;"FORTALECIMENTO E AMPLIACAO DA SAUDE BUCAL";;697.000,00;2.185.490,00;2.185.371,43;2.185.371,43;1.991.195,73;91,11
;;;;"FORTALECIMENTO E AMPLIACAO DA SAUDE BUCAL";697.000,00;2.185.490,00;2.185.371,43;2.185.371,43;1.991.195,73;91,11
;;;"MANUTENCAO DO CENTRO DE ESPECIALIDADES ODONTOLOGICAS   CEO";;55.000,00;5.000,00;4.597,32;4.597,32;4.597,32;100,00
;;;;"MANUTENCAO DO CENTRO DE ESPECIALIDADES ODONTOLOGICAS   CEO";55.000,00;5.000,00;4.597,32;4.597,32;4.597,32;100,00
;;;"MANUTENCAO E QUALIFICACAODA REDE BASICA DE SAUDE";;32.893.900,00;29.309.970,00;29.309.383,01;28.998.387,21;26.819.720,39;91,51
;;;;"MANUTENCAO E QUALIFICACAODA REDE BASICA DE SAUDE";32.893.900,00;29.309.970,00;29.309.383,01;28.998.387,21;26.819.720,39;91,51
;"Controle Ambiental";;;;3.896.000,00;4.395.910,00;4.322.178,29;4.244.458,06;3.910.739,49;90,48
;;"CONSOLIDACAO E APERFEICOAMENTO DO MODELO DE VIGILANCIA A SAUDE";;;3.896.000,00;4.395.910,00;4.322.178,29;4.244.458,06;3.910.739,49;90,48
;;;"FORTALECIMENTO DAS ACOES DE VIGILANCIA AMBIENTAL";;3.896.000,00;4.395.910,00;4.322.178,29;4.244.458,06;3.910.739,49;90,48
;;;;"FORTALECIMENTO DAS ACOES DE VIGILANCIA AMBIENTAL";3.896.000,00;4.395.910,00;4.322.178,29;4.244.458,06;3.910.739,49;90,48
;"Outros Encargos Especiais";;;;12.326.000,00;11.943.740,00;11.943.718,46;11.943.718,46;10.986.058,09;91,98
;;"APRIMORAMENTO DA GESTAO SUS E DO CONTROLE SOCIAL";;;12.326.000,00;11.943.740,00;11.943.718,46;11.943.718,46;10.986.058,09;91,98
;;;"CONTRIBUICAO PATRONAL DO FMS AO INSTITUTO DE PREVIDENCIA SOCIAL   INSS";;3.926.000,00;1.405.740,00;1.405.734,11;1.405.734,11;1.307.739,66;93,03
;;;;"CONTRIBUICAO PATRONAL DO FMS AO INSTITUTO DE PREVIDENCIA SOCIAL   INSS";3.926.000,00;1.405.740,00;1.405.734,11;1.405.734,11;1.307.739,66;93,03
;;;"CONTRIBUICAO PATRONAL DO FUNDO MUNICIPAL DE SAUDE AO PREVIPAULISTA";;6.020.000,00;7.750.030,00;7.750.021,47;7.750.021,47;7.129.952,35;92,00
;;;;"CONTRIBUICAO PATRONAL DO FUNDO MUNICIPAL DE SAUDE AO PREVIPAULISTA";6.020.000,00;7.750.030,00;7.750.021,47;7.750.021,47;7.129.952,35;92,00
;;;"ENCARGOS COM AUXILIO TRANSPORTE AOS SERVIDORES DA SAUDE";;2.380.000,00;2.787.970,00;2.787.962,88;2.787.962,88;2.548.366,08;91,41
;;;;"ENCARGOS COM AUXILIO TRANSPORTE AOS SERVIDORES DA SAUDE";2.380.000,00;2.787.970,00;2.787.962,88;2.787.962,88;2.548.366,08;91,41
;"Planejamento e Orcamento";;;;66.000,00;0,00;0,00;0,00;0,00;0,00
;;"APRIMORAMENTO DA GESTAO SUS E DO CONTROLE SOCIAL";;;66.000,00;0,00;0,00;0,00;0,00;0,00
;;;"FORTALECIMENTO DAS ACOES DE PLANEJAMENTO E GESTAO DA SAUDE";;66.000,00;0,00;0,00;0,00;0,00;0,00
;;;;"FORTALECIMENTO DAS ACOES DE PLANEJAMENTO E GESTAO DA SAUDE";66.000,00;0,00;0,00;0,00;0,00;0,00
;"Relacao de Trabalho";;;;20.000,00;19.580,00;19.573,00;19.573,00;19.573,00;100,00
;;"APRIMORAMENTO DA GESTAO SUS E DO CONTROLE SOCIAL";;;20.000,00;19.580,00;19.573,00;19.573,00;19.573,00;100,00
;;;"APERFEICOAMENTO DA GESTAO DO TRABALHO E EDUCACAO EM SAUDE";;20.000,00;19.580,00;19.573,00;19.573,00;19.573,00;100,00
;;;;"APERFEICOAMENTO DA GESTAO DO TRABALHO E EDUCACAO EM SAUDE";20.000,00;19.580,00;19.573,00;19.573,00;19.573,00;100,00
;"Suporte Profilatico e Terapeutico";;;;7.227.000,00;10.011.570,00;9.063.529,15;7.590.162,01;7.194.160,19;79,37
;;"QUALIFICAR A ASSISTENCIA FARMACEUTICA";;;7.227.000,00;10.011.570,00;9.063.529,15;7.590.162,01;7.194.160,19;79,37
;;;"DESENVOLVIMENTO DA POLITICA DE ASSISTENCIA FARMACEUTICA";;7.227.000,00;10.011.570,00;9.063.529,15;7.590.162,01;7.194.160,19;79,37
;;;;"DESENVOLVIMENTO DA POLITICA DE ASSISTENCIA FARMACEUTICA";7.227.000,00;10.011.570,00;9.063.529,15;7.590.162,01;7.194.160,19;79,37
;"Vigilancia Epidemiologica";;;;1.524.000,00;4.792.290,00;2.170.471,20;2.165.404,69;2.085.172,29;96,07
;;"CONSOLIDACAO E APERFEICOAMENTO DO MODELO DE VIGILANCIA A SAUDE";;;1.524.000,00;4.792.290,00;2.170.471,20;2.165.404,69;2.085.172,29;96,07
;;;"DESENVOLVIMENTO DAS ACOES DE VIGILANCIA EPIDEMIOLOGICA";;1.524.000,00;2.792.190,00;2.170.471,20;2.165.404,69;2.085.172,29;96,07
;;;;"DESENVOLVIMENTO DAS ACOES DE VIGILANCIA EPIDEMIOLOGICA";1.524.000,00;2.792.190,00;2.170.471,20;2.165.404,69;2.085.172,29;96,07
;;;"FORTALECIMENTO DAS ACOES DE EDUCACAO EM VIGILANCIA EPIDEMIOLOGICA";;0,00;2.000.100,00;0,00;0,00;0,00;0,00
;;;;"FORTALECIMENTO DAS ACOES DE EDUCACAO EM VIGILANCIA EPIDEMIOLOGICA";0,00;2.000.100,00;0,00;0,00;0,00;0,00
;"Vigilancia Sanitaria";;;;534.000,00;549.080,00;423.124,88;408.102,86;387.182,46;91,51
;;"CONSOLIDACAO E APERFEICOAMENTO DO MODELO DE VIGILANCIA A SAUDE";;;420.000,00;429.430,00;303.479,30;303.479,30;282.558,90;93,11
;;;"FORTALECIMENTO DAS ACOES DE VIGILANCIA SANITARIA";;420.000,00;429.430,00;303.479,30;303.479,30;282.558,90;93,11
;;;;"FORTALECIMENTO DAS ACOES DE VIGILANCIA SANITARIA";420.000,00;429.430,00;303.479,30;303.479,30;282.558,90;93,11
;;"GESTAO DE RESIDUOS SOLIDOS DOS SERVICOS DE SAUDE";;;114.000,00;119.650,00;119.645,58;104.623,56;104.623,56;87,44
;;;"COLETA DOS RESIDUOS SOLIDOS DOS SERVICOS DE SAUDE";;114.000,00;119.650,00;119.645,58;104.623,56;104.623,56;87,44
;;;;"COLETA DOS RESIDUOS SOLIDOS DOS SERVICOS DE SAUDE";114.000,00;119.650,00;119.645,58;104.623,56;104.623,56;87,44
"Seguranca Publica";;;;;9.809.000,00;10.617.660,00;9.516.296,92;9.515.296,92;8.772.931,33;92,19
;"Administracao Geral";;;;8.927.000,00;10.282.710,00;9.181.380,19;9.180.380,19;8.449.417,10;92,03
;;"APOIO ADMINISTRATIVO AS ACOES DO FUNDO MUNICIPAL DE SEGURANCA PUBLICA CIDADA";;;623.000,00;635.960,00;634.667,37;633.667,37;582.255,66;91,74
;;;"GESTAO ADMINISTRATIVA DAS ACOES DO FUNDO MUNICIPAL DE SEGURANCA PUBLICA CIDADA";;623.000,00;635.960,00;634.667,37;633.667,37;582.255,66;91,74
;;;;"GESTAO ADMINISTRATIVA DAS ACOES DO FUNDO MUNICIPAL DE SEGURANCA PUBLICA CIDADA";623.000,00;635.960,00;634.667,37;633.667,37;582.255,66;91,74
;;"GESTAO DAS POLITICAS DE SEGURANCA CIDADA";;;433.000,00;395.890,00;395.868,40;395.868,40;366.575,41;92,60
;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DA SECRETARIA DE SEGURANCA CIDADA E DEFESA CIVIL";;427.000,00;395.200,00;395.179,04;395.179,04;365.886,05;92,59
;;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DA SECRETARIA DE SEGURANCA CIDADA E DEFESA CIVIL";427.000,00;395.200,00;395.179,04;395.179,04;365.886,05;92,59
;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DO FUNDO MUNICIPAL DE SEGURANCA PUBLICA CIDADA";;6.000,00;690,00;689,36;689,36;689,36;100,00
;;;;"DIRECAO  SUPERVISAO E COORDENACAO DAS ACOES DO FUNDO MUNICIPAL DE SEGURANCA PUBLICA CIDADA";6.000,00;690,00;689,36;689,36;689,36;100,00
;;"GESTAO DOS PROCESSOS ADMINISTRATIVOS DO MUNICIPIO";;;7.871.000,00;9.250.860,00;8.150.844,42;8.150.844,42;7.500.586,03;92,02
;;;"PROMOCAO DAS ACOES DA GUARDA PATRIMONIAL";;7.871.000,00;9.250.860,00;8.150.844,42;8.150.844,42;7.500.586,03;92,02
;;;;"PROMOCAO DAS ACOES DA GUARDA PATRIMONIAL";7.871.000,00;9.250.860,00;8.150.844,42;8.150.844,42;7.500.586,03;92,02
;"Defesa Civil";;;;540.000,00;223.630,00;223.604,73;223.604,73;212.202,23;94,90
;;"SEGURANCA CIDADA";;;540.000,00;223.630,00;223.604,73;223.604,73;212.202,23;94,90
;;;"ACOES DE APOIO A DEFESA CIVIL";;540.000,00;223.630,00;223.604,73;223.604,73;212.202,23;94,90
;;;;"ACOES DE APOIO A DEFESA CIVIL";540.000,00;223.630,00;223.604,73;223.604,73;212.202,23;94,90
;"Informacoes e Inteligencia";;;;342.000,00;111.320,00;111.312,00;111.312,00;111.312,00;100,00
;;"SEGURANCA CIDADA";;;342.000,00;111.320,00;111.312,00;111.312,00;111.312,00;100,00
;;;"APOIO AS ACOES DE SEGURANCA CIDADA MUNICIPAL";;342.000,00;111.320,00;111.312,00;111.312,00;111.312,00;100,00
